MOF,MOFid,CO2_capacity_001,CO2_capacity_005,CO2_capacity_01,CO2_capacity_05,CO2_capacity_25,metal_node,organic_linker
hMOF-6003174,[O-]C(=O)C#CC12C(O)C(O)C(C(C1O)O)(C(C2O)(O)O)C#CC(=O)[O-].[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])O)O.[O].[V] MOFid-v1.rna.cat0;6003174,0.0203575,0.0956451,0.204628,0.947852,3.97234,[V],"['[O-]C(=O)C#CC12C(O)C(O)C(C(C1O)O)(C(C2O)(O)O)C#CC(=O)[O-]', '[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])O)O', '[O]']"
hMOF-6004645,[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(c(c1)C)C(=O)[O-].[O].[V] MOFid-v1.rna.cat1;6004645,0.0321707,0.128476,0.237194,1.07094,2.49617,[V],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(c(c1)C)C(=O)[O-]', '[O]']"
hMOF-6000244,[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)C#Cc1cc(Cl)c(cc1Cl)C#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6000244,0.00476422,0.0399287,0.0816723,0.393842,2.33628,[V],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C#Cc1cc(Cl)c(cc1Cl)C#CC(=O)[O-]', '[O]']"
hMOF-1002331,COc1cc2[C]=C(C(=O)[O-])C(=Cc2c(c1C(=O)[O-])[O])[O].[O-]C(=O)C#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.182697,0.902065,1.63759,4.45258,6.67187,[V],"['COc1cc2[C]=C(C(=O)[O-])C(=Cc2c(c1C(=O)[O-])[O])[O]', '[O-]C(=O)C#CC(=O)[O-]', '[O]']"
hMOF-1000293,[O-]C(=O)C#Cc1ccc(c(c1)F)C#CC(=O)[O-].[O-]C(=O)c1ccc(cc1F)c1ccc(c(c1F)F)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.12306,0.445143,0.949537,2.94356,6.21605,[V],"['[O-]C(=O)C#Cc1ccc(c(c1)F)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1F)c1ccc(c(c1F)F)C(=O)[O-]', '[O]']"
hMOF-6003896,CCCOc1cc(C(=O)[O-])c(cc1N=Nc1c(OCCC)cc(c(c1[O])OCCC)C(=O)[O-])OCCC.[CH2]COc1cc(ccc1C=Cc1ccc(cc1)C(=O)[O-])C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6003896,0.985186,1.99225,2.40715,4.34175,8.0268,[V],"['CCCOc1cc(C(=O)[O-])c(cc1N=Nc1c(OCCC)cc(c(c1[O])OCCC)C(=O)[O-])OCCC', '[CH2]COc1cc(ccc1C=Cc1ccc(cc1)C(=O)[O-])C(=O)[O-]', '[O]']"
hMOF-6003746,N#CC12C3C4C2(C2(C1C3(C42C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6003746,0.0182408,0.0986827,0.192805,0.876288,4.27181,[V],"['N#CC12C3C4C2(C2(C1C3(C42C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]', '[O]']"
hMOF-6003295,[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])F)F.[O-]C(=O)C#Cc1cc(F)c(c(c1)F)C#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6003295,0.019811,0.110104,0.184776,0.96636,5.21202,[V],"['[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])F)F', '[O-]C(=O)C#Cc1cc(F)c(c(c1)F)C#CC(=O)[O-]', '[O]']"
hMOF-6001459,ClC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C1=C(Cl)[C]=C([C]=C1)c1c(Cl)cc(c(c1Cl)Cl)c1ccc(cc1Cl)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6001459,0.023231,0.107426,0.204574,1.08158,5.31653,[V],"['ClC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C1=C(Cl)[C]=C([C]=C1)c1c(Cl)cc(c(c1Cl)Cl)c1ccc(cc1Cl)C(=O)[O-]', '[O]']"
hMOF-6000358,COc1ccc(cc1)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1cccc(c1OC)OC.[O-]C(=O)C#CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6000358,0.624514,1.3346,1.75563,2.82334,2.96751,[V],"['COc1ccc(cc1)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1cccc(c1OC)OC', '[O-]C(=O)C#CC#CC(=O)[O-]', '[O]']"
hMOF-6003424,N=NC(=C(C(=O)[O-])N=N)C=CC(=O)[O-].N=NC12C3(C#CC(=O)[O-])C4(C2(C2(C1(C3(C42N=N)N=N)N=N)C#CC(=O)[O-])N=N)N=N.[O].[V] MOFid-v1.rna.cat0;6003424,0.0249604,0.130405,0.256056,1.07414,3.4464,[V],"['N=NC(=C(C(=O)[O-])N=N)C=CC(=O)[O-]', 'N=NC12C3(C#CC(=O)[O-])C4(C2(C2(C1(C3(C42N=N)N=N)N=N)C#CC(=O)[O-])N=N)N=N', '[O]']"
hMOF-6002684,[O-]C(=O)C#CC12CC(Br)C(C(C1Br)(Br)Br)(C(C2(Br)Br)Br)C#CC(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6002684,0.00766615,0.0427931,0.0824969,0.4134,2.37536,[V],"['[O-]C(=O)C#CC12CC(Br)C(C(C1Br)(Br)Br)(C(C2(Br)Br)Br)C#CC(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', '[O]']"
hMOF-1001311,FC(=C([C]C(=O)[O-])F)[C]C(=O)[O-].[O-]C(=O)C=CC=C(C(=O)[O-])F.[O].[V] MOFid-v1.rna.cat0,0.0592727,0.289419,0.551311,2.93239,6.71914,[V],"['FC(=C([C]C(=O)[O-])F)[C]C(=O)[O-]', '[O-]C(=O)C=CC=C(C(=O)[O-])F', '[O]']"
hMOF-1001645,N#Cc1c(ccc(c1C#N)C(=O)[O-])C(=O)[O-].N#Cc1cc(C(=O)[O-])c(cc1C(=O)[O-])C#N.N#Cc1cc(ccc1C(=O)[O-])C(=O)[O-].[O-]C(=O)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.0676936,0.373278,0.73217,2.73125,4.97207,[V],"['N#Cc1c(ccc(c1C#N)C(=O)[O-])C(=O)[O-]', 'N#Cc1cc(C(=O)[O-])c(cc1C(=O)[O-])C#N', 'N#Cc1cc(ccc1C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C(=O)[O-]', '[O]']"
hMOF-6003653,[O-]C(=O)C#CC12C3(C)C4C2(C2(C1(C3C42C#CC(=O)[O-])C)C)C.[O-]C(=O)C#CC=CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6003653,0.0165176,0.0923292,0.177458,0.886868,4.34117,[V],"['[O-]C(=O)C#CC12C3(C)C4C2(C2(C1(C3C42C#CC(=O)[O-])C)C)C', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', '[O]']"
hMOF-6000949,Nc1cc(ccc1C#Cc1c(N)cc(c(c1N)N)C(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat1;6000949,0.395183,1.48237,2.31539,4.1983,5.94059,[V],"['Nc1cc(ccc1C#Cc1c(N)cc(c(c1N)N)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]']"
hMOF-6003877,COc1c(OC)c(ccc1C(=O)[O-])C=C(c1c(OC)cc(c(c1OC)OC)C(=O)[O-])OC.COc1cc(ccc1C#Cc1ccc(c(c1)OC)C(=O)[O-])C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6003877,0.35376,1.03917,1.61251,3.93448,6.51347,[V],"['COc1c(OC)c(ccc1C(=O)[O-])C=C(c1c(OC)cc(c(c1OC)OC)C(=O)[O-])OC', 'COc1cc(ccc1C#Cc1ccc(c(c1)OC)C(=O)[O-])C(=O)[O-]', '[O]']"
hMOF-6001443,CC(=CC#CC(=O)[O-])C#CC(=O)[O-].Cc1cc(C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])C)C.[O].[V] MOFid-v1.rna.cat0;6001443,0.396129,1.2937,1.96988,3.41489,6.56092,[V],"['CC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'Cc1cc(C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])C)C', '[O]']"
hMOF-6004034,[O-]C(=O)C1=CC=C([C]=C1)C=[C]c1ccc(c(c1)Cl)C(=O)[O-].[O-]C(=O)c1cc2c(Cl)c(Cl)c3c4c2c(c1)c(Cl)c(c4c(c(c3)C(=O)[O-])Cl)Cl.[O].[V] MOFid-v1.rna.cat0;6004034,0.269992,1.16919,1.86129,4.60633,8.95629,[V],"['[O-]C(=O)C1=CC=C([C]=C1)C=[C]c1ccc(c(c1)Cl)C(=O)[O-]', '[O-]C(=O)c1cc2c(Cl)c(Cl)c3c4c2c(c1)c(Cl)c(c4c(c(c3)C(=O)[O-])Cl)Cl', '[O]']"
hMOF-1002395,CCc1c(c(cc(c1C(=O)[O-])c1ccccc1)C(=O)[O-])c1cc(CC)c(cc1CC)CC.CCc1cc2c(cc1[C][O])ccc(c2CC)C(=O)[O-].[O].[O].[V] MOFid-v1.rna.cat0,1.57053,2.30866,2.08664,2.3483,2.40474,[V],"['CCc1c(c(cc(c1C(=O)[O-])c1ccccc1)C(=O)[O-])c1cc(CC)c(cc1CC)CC', 'CCc1cc2c(cc1[C][O])ccc(c2CC)C(=O)[O-]', '[O]', '[O]']"
hMOF-1000026,[O-]C(=O)C1=[C]C=C(C=[C]1)C1=[C]C=C(C(=C1)Br)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)Br)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.0475787,0.242584,0.505273,2.92897,6.26592,[V],"['[O-]C(=O)C1=[C]C=C(C=[C]1)C1=[C]C=C(C(=C1)Br)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)Br)C(=O)[O-]', '[O]']"
hMOF-1000049,CCOc1cc(cc(c1c1cc(OCC)c(c(c1)OCC)C(=O)[O-])OCC)C(=O)[O-].[CH2]COc1cc(cc(c1C(=O)[O-])O)c1ccc(cc1)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.924608,1.74593,2.41032,4.15625,6.4448,[V],"['CCOc1cc(cc(c1c1cc(OCC)c(c(c1)OCC)C(=O)[O-])OCC)C(=O)[O-]', '[CH2]COc1cc(cc(c1C(=O)[O-])O)c1ccc(cc1)C(=O)[O-]', '[O]']"
hMOF-6003704,N=NC12C3C4C2(C2(C1C3(C42N=N)C#CC(=O)[O-])N=N)C#CC(=O)[O-].N=NC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6003704,0.0190372,0.0844561,0.153336,0.749375,3.30625,[V],"['N=NC12C3C4C2(C2(C1C3(C42N=N)C#CC(=O)[O-])N=N)C#CC(=O)[O-]', 'N=NC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-]', '[O]']"
hMOF-6000572,[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)C1=C2C=[C][C]=CC2=C([C]=[C]1)C(=O)[O-].Br.[O].[V] MOFid-v1.rna.cat0;6000572,0.0358312,0.209535,0.38168,2.50293,7.31191,[V],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C1=C2C=[C][C]=CC2=C([C]=[C]1)C(=O)[O-]', 'Br', '[O]']"
hMOF-1002857,CCCC(=CC(=O)[O-])C=CC(=O)[O-].CCCc1cc2c(C[CH2])c(C(=O)[O-])c(c3c2c2c1cc(cc2c(c3)C[CH2])C(=O)[O-])CCC.[O].[V] MOFid-v1.rna.cat0,3.25158,4.49135,5.10905,6.04352,6.75182,[V],"['CCCC(=CC(=O)[O-])C=CC(=O)[O-]', 'CCCc1cc2c(C[CH2])c(C(=O)[O-])c(c3c2c2c1cc(cc2c(c3)C[CH2])C(=O)[O-])CCC', '[O]']"
hMOF-6002620,[O-]C(=O)C#CC12C(N)C(N)C(C(C1N)N)(C(C2N)(N)N)C#CC(=O)[O-].[O-]C(=O)c1cc2c3cc(N)c4c(c3ccc2c(c1N)N)c(N)c(cc4N)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6002620,0.80601,1.71417,2.31574,3.44825,5.76112,[V],"['[O-]C(=O)C#CC12C(N)C(N)C(C(C1N)N)(C(C2N)(N)N)C#CC(=O)[O-]', '[O-]C(=O)c1cc2c3cc(N)c4c(c3ccc2c(c1N)N)c(N)c(cc4N)C(=O)[O-]', '[O]']"
hMOF-6003429,[O-]C(=O)C#CC12C3(Cl)C4C1(Cl)C1(C2(C3(C41C#CC(=O)[O-])Cl)Cl)Cl.[O-]C(=O)C=CC(=C(C(=O)[O-])Cl)Cl.[O].[V] MOFid-v1.rna.cat0;6003429,0.033189,0.18171,0.359437,1.51773,5.62122,[V],"['[O-]C(=O)C#CC12C3(Cl)C4C1(Cl)C1(C2(C3(C41C#CC(=O)[O-])Cl)Cl)Cl', '[O-]C(=O)C=CC(=C(C(=O)[O-])Cl)Cl', '[O]']"
hMOF-6004568,Nc1c(cc(c(c1N)C(=O)[O-])N)c1nnc(nn1)c1ccc(c(c1)N)C(=O)[O-].Nc1cc(N)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])ccc(c1N)N.[O].[V] MOFid-v1.rna.cat0;6004568,1.14011,1.87036,2.31525,3.37709,6.66085,[V],"['Nc1c(cc(c(c1N)C(=O)[O-])N)c1nnc(nn1)c1ccc(c(c1)N)C(=O)[O-]', 'Nc1cc(N)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])ccc(c1N)N', '[O]']"
hMOF-6000750,N#Cc1c(C#N)c(ccc1c1ccc(cc1C#N)C(=O)[O-])c1ccc(c(c1)C#N)C(=O)[O-].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6000750,0.013199,0.0608915,0.123543,0.626162,3.23781,[V],"['N#Cc1c(C#N)c(ccc1c1ccc(cc1C#N)C(=O)[O-])c1ccc(c(c1)C#N)C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]']"
hMOF-6001704,ClC(=CC=C(C(=O)[O-])Cl)C(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6001704,0.0160905,0.0500044,0.125259,0.63768,3.69414,[V],"['ClC(=CC=C(C(=O)[O-])Cl)C(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', '[O]']"
hMOF-1003136,OC1=Cc2c(C(=[C]1)O)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)ccc1.Oc1c(O)c(cc2c1C=[C]C1=c3cc(C(=O)[O-])c(cc3=C[C]=C21)O)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,1.68224,3.24906,3.82989,4.9081,5.53131,[V],"['OC1=Cc2c(C(=[C]1)O)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)ccc1', 'Oc1c(O)c(cc2c1C=[C]C1=c3cc(C(=O)[O-])c(cc3=C[C]=C21)O)C(=O)[O-]', '[O]']"
hMOF-6003159,[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])O)O.[O-]C(=O)C12CCC(C(C1)(O)O)(C(C2O)O)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6003159,0.0221103,0.118057,0.206904,0.69252,1.1757,[V],"['[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])O)O', '[O-]C(=O)C12CCC(C(C1)(O)O)(C(C2O)O)C(=O)[O-]', '[O]']"
hMOF-6000374,[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)C(=CC(=O)[O-])CCC.[O].[V] MOFid-v1.rna.cat0;6000374,0.0827316,0.490229,0.695004,2.20178,4.84185,[V],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C(=CC(=O)[O-])CCC', '[O]']"
hMOF-6003031,Nc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(N)cc(c1)N.[O-]C(=O)C12C3(N)C4C2(C2(C1(C3C42C(=O)[O-])N)N)N.[O].[V] MOFid-v1.rna.cat0;6003031,1.27412,1.67654,1.88009,2.42781,2.67283,[V],"['Nc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(N)cc(c1)N', '[O-]C(=O)C12C3(N)C4C2(C2(C1(C3C42C(=O)[O-])N)N)N', '[O]']"
hMOF-6004640,[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc(c(c1)C)c1nnc(nn1)c1cc(C)c(cc1C)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6004640,0.0164096,0.0891653,0.17754,0.887897,5.72912,[V],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)C)c1nnc(nn1)c1cc(C)c(cc1C)C(=O)[O-]', '[O]']"
hMOF-1001060,[O-]C(=O)C=C(C(=O)[O-])N.[O-]C(=O)C=CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.131963,0.567309,0.958888,2.44065,4.04543,[V],"['[O-]C(=O)C=C(C(=O)[O-])N', '[O-]C(=O)C=CC(=O)[O-]', '[O]']"
hMOF-6004944,BrO[C]1N(C2=CC=C(C(=[C]2)Br)C(=O)[O-])C(=O)C2=[C][C]=C3C4=C([C]=[C]C1=C24)C(=O)N(C3=O)C1=[C]C=C(C(=[C]1)Br)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)cc(c(c2Br)C(=O)[O-])Br.[O].[V] MOFid-v1.rna.cat0;6004944,0.0956018,0.384167,0.792015,3.11966,7.6731,[V],"['BrO[C]1N(C2=CC=C(C(=[C]2)Br)C(=O)[O-])C(=O)C2=[C][C]=C3C4=C([C]=[C]C1=C24)C(=O)N(C3=O)C1=[C]C=C(C(=[C]1)Br)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)cc(c(c2Br)C(=O)[O-])Br', '[O]']"
hMOF-6003025,Fc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(cc1F)F.[O-]C(=O)C12C3(F)C4C2(C2(C1(C3C42C(=O)[O-])F)F)F.[O].[V] MOFid-v1.rna.cat0;6003025,0.711103,1.65061,2.2637,2.68339,2.80031,[V],"['Fc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(cc1F)F', '[O-]C(=O)C12C3(F)C4C2(C2(C1(C3C42C(=O)[O-])F)F)F', '[O]']"
hMOF-6003351,ClC1=CC(=C(C=[C]1)Cl)c1c(cc(c(c1Cl)C(=O)[O-])c1cc(Cl)ccc1Cl)C(=O)[O-].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6003351,0.305017,0.790055,1.05625,1.60106,2.26179,[V],"['ClC1=CC(=C(C=[C]1)Cl)c1c(cc(c(c1Cl)C(=O)[O-])c1cc(Cl)ccc1Cl)C(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]', '[O]']"
hMOF-6001724,FC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6001724,0.0422897,0.203986,0.393668,2.03115,5.39536,[V],"['FC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C(=O)[O-]', '[O]']"
hMOF-6002399,N#CC1C(C#N)C2(CCC1(C#CC(=O)[O-])C(C2C#N)C#N)C#CC(=O)[O-].N#CC1CC2(C#CC(=O)[O-])C3C4C1(C#CC(=O)[O-])C(C2[C]N1[C]3[N]1)(C#N)[C]N1[C]4[N]1.[O].[V] MOFid-v1.rna.cat0;6002399,0.0214926,0.112908,0.208908,0.900255,3.67467,[V],"['N#CC1C(C#N)C2(CCC1(C#CC(=O)[O-])C(C2C#N)C#N)C#CC(=O)[O-]', 'N#CC1CC2(C#CC(=O)[O-])C3C4C1(C#CC(=O)[O-])C(C2[C]N1[C]3[N]1)(C#N)[C]N1[C]4[N]1', '[O]']"
hMOF-6002073,Brc1cc(C(=O)[O-])c(c(c1C#Cc1cc(Br)c(c(c1)Br)C(=O)[O-])Br)Br.[O-]C(=O)C12CCC(C(C1)Br)(C(C2)Br)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6002073,0.0477517,0.230473,0.404363,1.74163,3.79114,[V],"['Brc1cc(C(=O)[O-])c(c(c1C#Cc1cc(Br)c(c(c1)Br)C(=O)[O-])Br)Br', '[O-]C(=O)C12CCC(C(C1)Br)(C(C2)Br)C(=O)[O-]', '[O]']"
hMOF-6001445,CCCC(=CC#CC(=O)[O-])C#CC(=O)[O-].CCCc1cc(C(=O)[O-])c(cc1c1ccc(c(c1)CCC)C(=O)[O-])CCC.[O].[V] MOFid-v1.rna.cat0;6001445,1.06386,2.40203,2.7159,4.8942,9.37924,[V],"['CCCC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'CCCc1cc(C(=O)[O-])c(cc1c1ccc(c(c1)CCC)C(=O)[O-])CCC', '[O]']"
hMOF-6002470,[O-]C(=O)C#CC12CCC(C(C1Cl)Cl)(C(C2Cl)(Cl)Cl)C#CC(=O)[O-].[O-]C(=O)c1ccc(c(c1)Cl)N=Nc1cc(Cl)c(cc1Cl)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6002470,0.0254917,0.142781,0.255188,1.25275,5.6079,[V],"['[O-]C(=O)C#CC12CCC(C(C1Cl)Cl)(C(C2Cl)(Cl)Cl)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)Cl)N=Nc1cc(Cl)c(cc1Cl)C(=O)[O-]', '[O]']"
hMOF-6000924,N=Nc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6000924,0.00912717,0.0461039,0.0872932,0.37398,2.13552,[V],"['N=Nc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]']"
hMOF-1002441,[O-]C(=O)c1ccc2c(c1)ccc(c2C)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.224682,1.02642,1.78242,4.25985,9.08384,[V],"['[O-]C(=O)c1ccc2c(c1)ccc(c2C)C(=O)[O-]', '[O]']"
hMOF-6000759,[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)C1=C2CC(C2=C(C=[C]1)C(=O)[O-])(Cl)Cl.[O].[V] MOFid-v1.rna.cat0;6000759,0.0146823,0.0895836,0.183848,0.946053,4.78963,[V],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C1=C2CC(C2=C(C=[C]1)C(=O)[O-])(Cl)Cl', '[O]']"
hMOF-6004336,[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-].[O-]C(=O)C1=[C]C(=C(C=[C]1)C1=N[N]C(=N[N]1)c1ccc(c(c1)Cl)C(=O)[O-])Cl.[O].[V] MOFid-v1.rna.cat0;6004336,0.0222128,0.102119,0.197977,0.991527,4.34179,[V],"['[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-]', '[O-]C(=O)C1=[C]C(=C(C=[C]1)C1=N[N]C(=N[N]1)c1ccc(c(c1)Cl)C(=O)[O-])Cl', '[O]']"
hMOF-1002733,Fc1ccc2c(c1F)c(C(=O)[O-])c1c(c2C(=O)[O-])c(F)ccc1.[O-]C(=O)C=CC(=CC(=O)[O-])F.[O].[V] MOFid-v1.rna.cat0,0.591021,1.31397,1.47151,2.13976,2.8623,[V],"['Fc1ccc2c(c1F)c(C(=O)[O-])c1c(c2C(=O)[O-])c(F)ccc1', '[O-]C(=O)C=CC(=CC(=O)[O-])F', '[O]']"
hMOF-1000006,[O-]C(=O)c1cc(C)c(cc1C)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)C)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.0949546,0.449981,1.05491,4.53129,7.40125,[V],"['[O-]C(=O)c1cc(C)c(cc1C)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)C)C(=O)[O-]', '[O]']"
hMOF-6004574,[O-]C(=O)C1=C[C]=C(C=C1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1c2cc(C3=CC[CH]C=C3)c(cc2c(c2c1cccc2)C(=O)[O-])c1ccccc1.[O].[V] MOFid-v1.rna.cat0;6004574,1.07219,1.66622,2.32386,3.63167,5.99057,[V],"['[O-]C(=O)C1=C[C]=C(C=C1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1c2cc(C3=CC[CH]C=C3)c(cc2c(c2c1cccc2)C(=O)[O-])c1ccccc1', '[O]']"
hMOF-1002782,OOC(=O)c1c2=[C]C=CC=c2c(c2c1cccc2O)C(=O)[O-].Oc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)cc(c1O)O.Oc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])ccc(c1O)O.Oc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1O.[O].[V] MOFid-v1.UNKNOWN.cat0,0.00699683,0.0629714,0.0892928,0.292118,0.945821,[V],"['OOC(=O)c1c2=[C]C=CC=c2c(c2c1cccc2O)C(=O)[O-]', 'Oc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)cc(c1O)O', 'Oc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])ccc(c1O)O', 'Oc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1O', '[O]']"
hMOF-6003810,[O-]C(=O)C1=CC=C([C]=C1)C=CC1=C[C]=C([C]=[C]1)C(=O)[O-].BrBr.[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6003810,0.0571288,0.277641,0.550865,2.97553,7.53824,[V],"['[O-]C(=O)C1=CC=C([C]=C1)C=CC1=C[C]=C([C]=[C]1)C(=O)[O-]', 'BrBr', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]', '[O]']"
hMOF-1000235,[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.05905,0.309009,0.563841,2.82093,6.41179,[V],"['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]', '[O]']"
